"","expedition_id","peak_id","peak_name","year","season","basecamp_date","highpoint_date","termination_date","termination_reason","highpoint_metres","members","member_deaths","hired_staff","hired_staff_deaths","oxygen_used","trekking_agency"
"7485","EVER12114","EVER","Everest",2012,"Spring",2012-04-17,2012-05-25,2012-05-30,"Illness, AMS, exhaustion, or frostbite",8500,1,0,0,0,FALSE,"Expedition Himalaya"
"7486","EVER12115","EVER","Everest",2012,"Spring",2012-05-01,2012-05-26,2012-05-29,"Success (main peak)",8850,1,0,2,0,TRUE,"Numbur Himal Treks"
"7487","EVER12116","EVER","Everest",2012,"Spring",2012-04-07,2012-05-25,2012-05-28,"Success (main peak)",8850,8,0,7,0,TRUE,"Summit Nepal Trekking"
"7488","EVER12117","EVER","Everest",2012,"Spring",2012-04-08,2012-05-19,2012-05-23,"Success (main peak)",8850,1,0,2,0,TRUE,"Himalayan Human Adventure"
"7489","EVER12118","EVER","Everest",2012,"Spring",2012-04-30,2012-05-19,2012-05-22,"Bad weather (storms, high winds)",8760,1,0,1,0,TRUE,"Thamserku Trekking"
"7490","EVER12120","EVER","Everest",2012,"Spring",2012-04-15,2012-05-20,2012-05-22,"Bad weather (storms, high winds)",8550,2,0,2,0,TRUE,"Namgya Sherpa"
"7491","EVER12121","EVER","Everest",2012,"Spring",2012-04-06,2012-05-25,2012-05-28,"Success (main peak)",8850,7,0,5,0,TRUE,"Himalaya Expeditions"
"7492","EVER12123","EVER","Everest",2012,"Spring",2012-04-14,2012-05-19,2012-05-31,"Success (main peak)",8850,17,0,5,0,TRUE,"Himalaya Expeditions"
"7493","EVER12124","EVER","Everest",2012,"Spring",2012-04-15,2012-05-25,2012-05-29,"Success (main peak)",8850,6,0,6,0,TRUE,"Mountain Monarch"
"7494","EVER12125","EVER","Everest",2012,"Spring",2012-04-16,2012-05-26,2012-05-29,"Success (main peak)",8850,4,0,4,0,TRUE,"Expedition Himalaya"
"7495","EVER12127","EVER","Everest",2012,"Spring",2012-04-17,2012-05-26,2012-05-30,"Success (main peak)",8850,2,0,4,0,TRUE,"Expedition Himalaya"
"7496","EVER12128","EVER","Everest",2012,"Spring",2012-04-11,2012-05-25,2012-07-27,"Success (main peak)",8850,5,0,7,0,TRUE,"Himalayan Guides"
"7497","EVER12129","EVER","Everest",2012,"Spring",2012-04-12,2012-05-20,2012-05-24,"Success (main peak)",8850,1,0,2,0,TRUE,"Arun Treks"
"7498","EVER12133","EVER","Everest",2012,"Spring",2012-04-12,2012-05-26,2012-05-28,"Success (main peak)",8850,4,0,5,0,TRUE,"Senge Treks & Expeditions"
"7499","EVER12134","EVER","Everest",2012,"Spring",2012-04-10,2012-05-26,2012-05-29,"Illness, AMS, exhaustion, or frostbite",8650,1,0,1,0,TRUE,"High Altitude Dreams"
"7500","EVER12135","EVER","Everest",2012,"Spring",2012-04-10,2012-05-19,2012-05-26,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7300,4,0,0,0,FALSE,"Sherpa Shangri-La Trekking"
"7501","EVER12136","EVER","Everest",2012,"Spring",2012-04-15,2012-05-25,2012-05-28,"Success (main peak)",8850,7,0,12,0,TRUE,"Expedition Himalaya"
"7502","EVER12137","EVER","Everest",2012,"Spring",2012-04-11,2012-05-19,2012-05-22,"Success (main peak)",8850,2,0,2,0,TRUE,"Snowy Horizon Treks"
"7503","GANC11401","GANC","Ganchenpo",2011,"Winter",2011-12-19,2011-12-24,2011-12-26,"Success (main peak)",6378,2,0,2,0,FALSE,"Expedition Himalaya"
"7504","KANG12101","KANG","Kangchenjunga",2012,"Spring",2012-04-15,2012-05-19,2012-05-23,"Bad weather (storms, high winds)",8086,2,0,3,0,TRUE,"Bochi Bochi Treks"
"7505","KANS11401","KANS","Kangchenjunga South",2011,"Winter",2012-02-03,2012-02-15,2012-02-18,"Success (main peak)",8476,1,0,4,0,FALSE,"Yala Adventure"
"7506","LHOT11116","LHOT","Lhotse",2011,"Spring",2011-04-15,2011-05-18,2011-05-21,"Success (main peak)",8516,1,0,0,0,FALSE,"Dendi Sherpa"
"7507","LHOT12113","LHOT","Lhotse",2012,"Spring",2012-04-22,2012-05-25,2012-05-28,"Success (main peak)",8516,1,0,1,0,FALSE,"Prestige Adventure"
"7508","LHOT12101","LHOT","Lhotse",2012,"Spring",2012-04-15,2012-05-25,2012-05-28,"Success (main peak)",8516,2,0,0,0,FALSE,"Prestige Adventure"
"7509","LHOT12102","LHOT","Lhotse",2012,"Spring",2012-04-11,2012-05-17,2012-05-21,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7400,3,0,2,0,FALSE,"Prestige Adventure"
"7510","LHOT12103","LHOT","Lhotse",2012,"Spring",2012-05-16,2012-05-19,2012-05-21,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7300,1,0,1,0,TRUE,"Mountain Tribes Trekking"
"7511","LHOT12104","LHOT","Lhotse",2012,"Spring",2012-04-23,2012-05-19,2012-05-22,"Success (main peak)",8516,1,0,0,0,TRUE,"Sherpa Shangri-La Trekking"
"7512","MAKA11110","MAKA","Makalu",2011,"Spring",2011-04-12,2011-04-12,2011-04-12,"Did not attempt climb",5000,1,0,0,0,FALSE,"Asian Trekking"
"7513","MANA11319","MANA","Manaslu",2011,"Autumn",2011-09-27,2011-10-12,2011-10-15,"Success (main peak)",8163,3,0,2,0,TRUE,"Su-Swagatam Treks"
"7514","MANA11321","MANA","Manaslu",2011,"Autumn",2011-09-14,2011-10-04,2011-10-07,"Success (main peak)",8163,3,0,0,0,FALSE,"Thamserku Trekking"
"7515","MANA11322","MANA","Manaslu",2011,"Autumn",2011-09-14,2011-10-04,2011-10-07,"Success (main peak)",8163,2,0,1,0,FALSE,"Thamserku Trekking"
"7516","MANA11323","MANA","Manaslu",2011,"Autumn",2011-09-09,2011-10-04,2011-10-06,"Success (main peak)",8163,12,0,5,0,TRUE,"Annapurna Treks"
"7517","MANA11320","MANA","Manaslu",2011,"Autumn",2011-09-05,2011-10-04,2011-10-06,"Success (main peak)",8163,2,0,2,0,FALSE,"Rolwaling Excursion"
"7518","MANA12101","MANA","Manaslu",2012,"Spring",2012-04-18,2012-05-11,2012-05-13,"Success (main peak)",8163,1,0,1,0,TRUE,"Mountain Tribes Trekking"
"7519","MANA12102","MANA","Manaslu",2012,"Spring",2012-04-21,2012-05-13,2012-05-19,"Bad weather (storms, high winds)",7990,5,0,0,0,TRUE,"Asian Trekking"
"7520","PAN112101","PAN1","Panpoche 1",2012,"Spring",2012-04-05,2012-04-19,2012-04-22,"Bad conditions (deep snow, avalanching, falling ice, or rock)",5400,6,0,3,0,TRUE,"Mountain Experience"
"7521","TASH11301","TASH","Tashi Kang",2011,"Autumn",NA,2011-11-02,NA,"Did not attempt climb",6000,3,0,1,0,FALSE,"Bochi Bochi Treks"
"7522","TSAR12101","TSAR","Tsartse",2012,"Spring",NA,2012-05-07,NA,"Did not reach base camp",NA,4,0,0,0,FALSE,"Multi Adventure"
"7523","MANA11315","MANA","Manaslu",2011,"Autumn",2011-09-11,2011-10-05,NA,"Success (main peak)",8163,11,0,10,0,TRUE,"Cosmo Treks"
"7524","MANA11318","MANA","Manaslu",2011,"Autumn",2011-09-12,2011-10-04,2011-10-06,"Success (main peak)",8163,7,0,6,0,TRUE,"Mountain Experience"
"7525","CHOY10347","CHOY","Cho Oyu",2010,"Autumn",2010-09-17,2010-09-20,2010-09-25,"Illness, AMS, exhaustion, or frostbite",6500,2,0,1,0,FALSE,"Matterhorn Treks"
"7526","CHOY10348","CHOY","Cho Oyu",2010,"Autumn",NA,NA,NA,"Unknown",NA,16,0,0,0,FALSE,"Active Holiday Nepal Treks"
"7527","AMAD10342","AMAD","Ama Dablam",2010,"Autumn",NA,2010-10-23,NA,"Success (main peak)",6814,3,0,2,0,FALSE,"Active Holiday Nepal Treks"
"7528","AMAD12102","AMAD","Ama Dablam",2012,"Spring",2012-04-23,2012-05-04,2012-05-08,"Bad weather (storms, high winds)",6120,7,0,0,0,FALSE,"Asian Trekking"
"7529","AMAD12103","AMAD","Ama Dablam",2012,"Spring",2012-05-05,2012-05-10,2012-05-11,"Bad weather (storms, high winds)",6700,7,0,3,0,FALSE,"Beyul Adventure"
"7530","AMAD12104","AMAD","Ama Dablam",2012,"Spring",2012-04-29,2012-05-02,2012-05-10,"Lack (or loss) of supplies or equipment",6100,1,0,1,0,FALSE,"Active Holiday Nepal Treks"
"7531","AMAD12106","AMAD","Ama Dablam",2012,"Spring",2012-04-20,2012-05-03,2012-05-06,"Success (main peak)",6814,6,0,0,0,FALSE,"Royal Mountain Travel"
"7532","AMAD12108","AMAD","Ama Dablam",2012,"Spring",2012-04-26,2012-05-03,2012-05-05,"Success (main peak)",6814,3,0,2,0,FALSE,"Matterhorn Treks"
"7533","AMAD12109","AMAD","Ama Dablam",2012,"Spring",2012-04-26,2012-05-04,2012-05-10,"Bad weather (storms, high winds)",6050,2,0,2,0,FALSE,"Rolwaling Treks"
"7534","AMAD12107","AMAD","Ama Dablam",2012,"Spring",2012-05-08,2012-05-14,2012-05-14,"Route technically too difficult, lack of experience, strength, or motivation",5800,5,0,0,0,FALSE,"Peak Promotion"
"7535","AMAD12105","AMAD","Ama Dablam",2012,"Spring",2012-04-27,2012-05-08,2012-05-12,"Success (main peak)",6814,3,0,0,0,FALSE,"Prestige Adventure"
"7536","ANN112104","ANN1","Annapurna I",2012,"Spring",2012-03-27,2012-04-20,2012-04-24,"Success (main peak)",8091,2,0,2,0,TRUE,"Seven Summit Treks"
"7537","ANN112105","ANN1","Annapurna I",2012,"Spring",2012-03-26,2012-05-06,2012-05-09,"Success (main peak)",8091,2,0,1,0,FALSE,"Seven Summit Treks"
"7538","ANN112106","ANN1","Annapurna I",2012,"Spring",2012-03-27,2012-04-18,2012-05-06,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6450,2,0,2,0,FALSE,"Seven Summit Treks"
"7539","ANN112107","ANN1","Annapurna I",2012,"Spring",2012-04-09,2012-05-06,2012-05-09,"Success (main peak)",8091,1,0,0,0,FALSE,"Seven Summit Treks"
"7540","ANN112108","ANN1","Annapurna I",2012,"Spring",2012-03-28,2012-05-06,2012-05-12,"Success (main peak)",8091,1,0,0,0,FALSE,"Seven Summit Treks"
"7541","ANN112109","ANN1","Annapurna I",2012,"Spring",2012-03-27,2012-05-06,2012-05-09,"Success (main peak)",8091,1,0,0,0,FALSE,"Seven Summit Treks"
"7542","ANN112110","ANN1","Annapurna I",2012,"Spring",2012-03-29,2012-04-18,2012-05-06,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6400,7,0,5,0,FALSE,"Thamserku Trekking"
"7543","ANN112111","ANN1","Annapurna I",2012,"Spring",2012-03-26,2012-05-02,2012-05-03,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6000,1,0,0,0,FALSE,"Seven Summit Treks"
"7544","ANN112112","ANN1","Annapurna I",2012,"Spring",2012-03-30,2012-04-20,2012-04-22,"Success (main peak)",8091,1,0,1,0,FALSE,"Seven Summit Treks"
"7545","ANN412101","ANN4","Annapurna IV",2012,"Spring",2012-04-19,2012-05-11,2012-05-13,"Bad weather (storms, high winds)",6785,6,0,3,0,FALSE,"Beyul Adventure"
"7546","ANN412102","ANN4","Annapurna IV",2012,"Spring",2012-05-04,2012-05-21,2012-05-25,"Route technically too difficult, lack of experience, strength, or motivation",6900,2,0,4,0,FALSE,"Iceland Trekking"
"7547","ANN412103","ANN4","Annapurna IV",2012,"Spring",2012-05-04,2012-05-21,2012-05-23,"Route technically too difficult, lack of experience, strength, or motivation",6900,1,0,0,0,FALSE,"Iceland Trekking"
"7548","APIM12101","APIM","Api Main",2012,"Spring",2012-04-14,2012-05-11,2012-05-14,"Route technically too difficult, lack of experience, strength, or motivation",5500,3,0,0,0,FALSE,"Cosmo Treks"
"7549","ARNK12101","ARNK","Arniko Chuli",2012,"Spring",2012-06-24,2012-06-26,2012-06-27,"Success (main peak)",6034,8,0,3,0,FALSE,"Himalayan Mountain Guides"
"7550","BAMO11101","BAMO","Bamongo",2011,"Spring",2011-04-01,2011-04-11,2011-04-13,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6100,2,0,1,0,FALSE,"Numbur Himal Treks"
"7551","BARU12102","BARU","Baruntse",2012,"Spring",2012-05-13,2012-05-16,2012-05-18,"Route technically too difficult, lack of experience, strength, or motivation",6930,2,0,1,0,FALSE,"Geo Adventure"
"7552","BARU12103","BARU","Baruntse",2012,"Spring",2012-05-07,2012-05-10,2012-05-11,"Route technically too difficult, lack of experience, strength, or motivation",6900,5,0,1,0,FALSE,"Peak Promotion"
"7553","BARU12104","BARU","Baruntse",2012,"Spring",2012-05-10,2012-05-13,2012-05-14,"Illness, AMS, exhaustion, or frostbite",6100,2,0,1,0,FALSE,"Utmost Adventure"
"7554","CHOY11307","CHOY","Cho Oyu",2011,"Autumn",2011-09-02,2011-09-23,2011-09-25,"Success (main peak)",8188,3,0,0,0,FALSE,"Windhorse Trekking"
"7555","CHOY11306","CHOY","Cho Oyu",2011,"Autumn",2011-09-02,2011-09-23,2011-09-25,"Success (main peak)",8188,2,0,2,0,TRUE,"Seven Summit Treks"
"7556","CHOY12101","CHOY","Cho Oyu",2012,"Spring",2012-04-11,2012-05-07,2012-05-10,"Success (main peak)",8188,6,0,7,0,TRUE,"Arun Treks"
"7557","CHOY12102","CHOY","Cho Oyu",2012,"Spring",2012-05-16,2012-05-25,2012-05-27,"Success (main peak)",8188,8,0,4,0,TRUE,"Active Holiday Nepal Treks"
"7558","CHOY12105","CHOY","Cho Oyu",2012,"Spring",2012-04-29,2012-05-25,2012-05-27,"Success (main peak)",8188,6,0,3,0,TRUE,"Everest Parivar"
"7559","CHOY12106","CHOY","Cho Oyu",2012,"Spring",2012-04-23,2012-05-09,2012-05-14,"Bad weather (storms, high winds)",7200,3,0,1,0,FALSE,"Thamserku Trekking"
"7560","CHOY12107","CHOY","Cho Oyu",2012,"Spring",2012-04-16,2012-05-07,2012-05-11,"Success (main peak)",8188,1,0,1,0,TRUE,"Himalayan Sherpa Adventure (Snowy Horizon pmt)"
"7561","CHOY12108","CHOY","Cho Oyu",2012,"Spring",2012-04-16,2012-05-09,2012-05-19,"Lack (or loss) of supplies or equipment",7200,1,0,1,0,FALSE,"Monterosa Treks"
"7562","CHOY12103","CHOY","Cho Oyu",2012,"Spring",2012-04-15,2012-05-07,2012-05-19,"Success (main peak)",8188,1,0,0,0,FALSE,"Monterosa Treks"
"7563","DHA111303","DHA1","Dhaulagiri I",2011,"Autumn",2011-09-08,2011-10-02,2011-10-08,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6385,6,0,5,0,FALSE,"Thamserku Trekking"
"7564","DHA112103","DHA1","Dhaulagiri I",2012,"Spring",2012-05-10,2012-05-25,2012-05-27,"Success (main peak)",8167,1,0,1,0,FALSE,"Seven Summit Treks"
"7565","DHA112105","DHA1","Dhaulagiri I",2012,"Spring",2012-04-20,2012-05-17,2012-05-19,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7800,4,0,0,0,FALSE,"Iceland Trekking"
"7566","DHA112106","DHA1","Dhaulagiri I",2012,"Spring",2012-04-13,2012-05-10,2012-05-12,"Bad weather (storms, high winds)",7000,2,0,1,0,FALSE,"Himalayan Trailblazer"
"7567","DHA112107","DHA1","Dhaulagiri I",2012,"Spring",2012-04-27,2012-05-08,2012-05-12,"Bad weather (storms, high winds)",6600,6,0,2,0,FALSE,"High Country Trekking"
"7568","DHA112108","DHA1","Dhaulagiri I",2012,"Spring",2012-04-10,2012-05-17,2012-05-20,"Success (main peak)",7500,1,0,1,0,FALSE,"Cho Oyu Trekking"
"7569","DHA112109","DHA1","Dhaulagiri I",2012,"Spring",2012-05-03,2012-05-26,2012-05-29,"Success (main peak)",8167,1,0,1,0,TRUE,"Seven Summit Treks"
"7570","DHA112110","DHA1","Dhaulagiri I",2012,"Spring",2012-04-04,2012-05-17,2012-05-20,"Success (main peak)",8167,7,0,0,0,FALSE,"Prestige Adventure"
"7571","DHA112104","DHA1","Dhaulagiri I",2012,"Spring",2012-05-04,2012-05-26,2012-05-30,"Success (main peak)",8167,6,0,0,0,FALSE,"Cosmo Treks"
"7572","EVER12141","EVER","Everest",2012,"Spring",2012-04-26,2012-05-25,2012-05-30,"Success (main peak)",8850,7,0,6,0,TRUE,"Seven Summit Treks"
"7573","EVER12143","EVER","Everest",2012,"Spring",2012-04-07,2012-05-19,2012-05-23,"Success (main peak)",8850,13,0,13,0,TRUE,"Peak Promotion"
"7574","EVER12144","EVER","Everest",2012,"Spring",2012-04-23,2012-05-19,2012-05-24,"Success (main peak)",8850,2,0,2,0,TRUE,"Rolwaling Treks"
"7575","EVER12145","EVER","Everest",2012,"Spring",2012-04-13,2012-05-19,2012-05-25,"Success (main peak)",8850,7,0,8,0,TRUE,"Explore Himalaya"
"7576","EVER12146","EVER","Everest",2012,"Spring",2012-04-03,2012-05-18,2012-05-23,"Success (main peak)",8850,12,0,12,0,TRUE,"Sherpa Shangri-La Trekking"
"7577","EVER12147","EVER","Everest",2012,"Spring",2012-04-14,2012-05-19,2012-05-24,"Success (main peak)",8850,2,1,3,0,TRUE,"Utmost Adventure"
"7578","EVER12148","EVER","Everest",2012,"Spring",2012-04-05,2012-05-18,2012-05-28,"Success (main peak)",8850,1,0,1,0,TRUE,"Prestige Adventure"
"7579","EVER12149","EVER","Everest",2012,"Spring",2012-03-14,2012-04-14,2012-05-20,"Success (main peak)",8850,5,0,4,0,TRUE,"Everest Parivar"
"7580","EVER12150","EVER","Everest",2012,"Spring",2012-04-11,2012-05-19,2012-05-22,"Success (main peak)",8850,2,0,2,1,TRUE,"Prestige Adventure"
"7581","EVER12151","EVER","Everest",2012,"Spring",2012-04-18,2012-05-19,2012-05-21,"Other",8400,1,0,1,0,TRUE,"Thamserku Trekking"
"7582","EVER12152","EVER","Everest",2012,"Spring",2012-04-13,2012-05-19,2012-05-23,"Bad weather (storms, high winds)",7980,6,0,6,0,TRUE,"Mountain Experience"
"7583","EVER12153","EVER","Everest",2012,"Spring",2012-05-04,2012-05-04,2012-05-05,"Did not attempt climb",5350,2,0,0,0,FALSE,"Cosmo Treks"
"7584","EVER12155","EVER","Everest",2012,"Spring",2012-04-25,2012-05-19,2012-05-23,"Illness, AMS, exhaustion, or frostbite",8650,1,0,2,0,TRUE,"Rolwaling Treks"
"7585","EVER12156","EVER","Everest",2012,"Spring",2012-04-13,2012-05-19,2012-05-22,"Success (main peak)",8850,3,0,3,0,TRUE,"Seven Summit Treks"
"7586","EVER12157","EVER","Everest",2012,"Spring",2012-04-10,2012-05-20,2012-05-22,"Illness, AMS, exhaustion, or frostbite",8600,3,0,2,0,TRUE,"Himalayan Treasure"
"7587","EVER12158","EVER","Everest",2012,"Spring",2012-04-09,2012-05-19,2012-05-23,"Success (main peak)",8850,5,0,4,0,TRUE,"Himalayan Human Adventure"
"7588","EVER12159","EVER","Everest",2012,"Spring",2012-04-18,2012-05-19,2012-05-28,"Success (main peak)",8850,1,0,2,0,TRUE,"Rimo Expeditions"
"7589","EVER12160","EVER","Everest",2012,"Spring",2012-04-01,2012-05-18,2012-05-28,"Success (main peak)",8850,10,0,9,0,TRUE,"Sherpa Shangri-La Trekking"
"7590","EVER12162","EVER","Everest",2012,"Spring",2012-04-19,2012-05-19,2012-05-21,"Success (main peak)",8850,2,0,1,0,TRUE,"Thamserku Trekking"
"7591","EVER12163","EVER","Everest",2012,"Spring",2012-04-15,2012-05-19,2012-05-22,"Success (main peak)",8850,1,0,1,0,TRUE,"Cultural Treks"
"7592","EVER12164","EVER","Everest",2012,"Spring",2012-03-28,2012-05-19,2012-05-23,"Success (main peak)",8850,1,0,1,0,TRUE,"Nima Gombu Sherpa"
"7593","EVER12165","EVER","Everest",2012,"Spring",2012-04-17,2012-05-26,2012-05-23,"Success (main peak)",8850,9,0,8,0,TRUE,"Everest Parivar"
"7594","EVER12167","EVER","Everest",2012,"Spring",2012-04-08,2012-05-18,2012-05-23,"Success (main peak)",8850,15,0,22,1,TRUE,"Senge Treks & Expeditions"
"7595","EVER12169","EVER","Everest",2012,"Spring",2012-04-13,2012-05-18,2012-05-23,"Success (main peak)",8850,12,0,15,0,TRUE,"Sherpa Shangri-La Trekking"
"7596","EVER12170","EVER","Everest",2012,"Spring",2012-04-12,2012-05-05,2012-05-26,"Other",7900,4,0,0,0,FALSE,"Cho Oyu Trekking"
"7597","EVER12171","EVER","Everest",2012,"Spring",2012-04-18,2012-05-19,2012-05-25,"Bad weather (storms, high winds)",7700,2,0,1,0,TRUE,"World Records Expeditions"
"7598","EVER12172","EVER","Everest",2012,"Spring",2012-04-23,2012-05-19,2012-05-24,"Success (main peak)",8850,1,0,1,0,TRUE,"Rolwaling Excursion"
"7599","EVER12173","EVER","Everest",2012,"Spring",2012-04-25,2012-05-24,2012-05-28,"Success (main peak)",8850,4,0,3,0,TRUE,"Cho Oyu Trekking"
"7600","EVER12174","EVER","Everest",2012,"Spring",2012-04-12,2012-05-20,2012-05-12,"Success (main peak)",8850,3,0,1,0,TRUE,"Arun Treks"
"7601","EVER12175","EVER","Everest",2012,"Spring",2012-04-09,2012-05-19,2012-05-22,"Success (main peak)",8850,11,0,27,0,TRUE,"Himalayan Guides"
"7602","EVER12168","EVER","Everest",2012,"Spring",2012-04-14,2012-05-25,2012-05-28,"Success (main peak)",8850,9,0,11,0,TRUE,"Active Holiday Nepal Treks"
"7603","EVER12166","EVER","Everest",2012,"Spring",2012-04-09,2012-04-29,2012-05-07,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7250,30,0,30,1,FALSE,"Mountain Experience"
"7604","EVER12161","EVER","Everest",2012,"Spring",2012-04-10,2012-05-19,2012-05-23,"Success (main peak)",8850,6,0,6,0,TRUE,"Peak Promotion"
"7605","EVER12142","EVER","Everest",2012,"Spring",2012-04-16,2012-05-18,2012-05-21,"Success (main peak)",8850,6,1,6,0,TRUE,"Seven Summit Treks"
"7606","EVER12140","EVER","Everest",2012,"Spring",2012-04-09,2012-05-18,2012-05-28,"Success (main peak)",8850,34,0,59,0,TRUE,"Beyul Adventure"
"7607","EVER12139","EVER","Everest",2012,"Spring",2012-04-08,2012-05-19,2012-05-23,"Success (main peak)",8850,1,0,1,0,TRUE,"Loben Expeditions"
"7608","EVER12138","EVER","Everest",2012,"Spring",NA,2012-05-18,NA,"Other",7790,1,0,0,0,FALSE,"None"
"7609","EVER12132","EVER","Everest",2012,"Spring",2012-04-07,2012-05-19,2012-05-27,"Success (main peak)",8850,5,1,3,0,TRUE,"Tseringma Treks"
"7610","EVER12131","EVER","Everest",2012,"Spring",2012-04-17,2012-05-19,2012-05-24,"Success (main peak)",8850,26,0,17,0,TRUE,"7 Summits Adventure"
"7611","EVER12130","EVER","Everest",2012,"Spring",2012-04-17,2012-04-29,2012-05-31,"Other",8300,2,0,1,0,TRUE,"Monterosa Treks"
"7612","EVER12126","EVER","Everest",2012,"Spring",2012-05-08,2012-05-28,2012-06-01,"Illness, AMS, exhaustion, or frostbite",8300,2,0,1,0,TRUE,"Monterosa Treks"
"7613","GAUG11201","GAUG","Gaugiri",2011,"Summer",2011-08-11,2011-08-12,2011-08-13,"Success (main peak)",6110,1,0,2,0,FALSE,"Glacier Safari Treks"
"7614","JANU12101","JANU","Jannu",2012,"Spring",2012-04-16,2012-05-15,2012-05-20,"Route technically too difficult, lack of experience, strength, or motivation",6200,5,0,3,0,FALSE,"Nomad Nepal Treks"
"7615","KANG12102","KANG","Kangchenjunga",2012,"Spring",2012-04-20,2012-05-19,2012-05-21,"Illness, AMS, exhaustion, or frostbite",8100,1,0,0,0,TRUE,"Seven Summit Treks"
"7616","KANG12103","KANG","Kangchenjunga",2012,"Spring",2012-04-19,2012-05-18,NA,"Lack of time",8400,6,0,0,0,FALSE,"Seven Summit Treks"
"7617","KANG12104","KANG","Kangchenjunga",2012,"Spring",2012-04-19,2012-05-17,2012-05-21,"Success (main peak)",8586,7,0,0,0,FALSE,"Cho Oyu Trekking"
"7618","LHOT12105","LHOT","Lhotse",2012,"Spring",2012-04-13,2012-05-19,2012-05-22,"Success (main peak)",8516,3,0,1,0,TRUE,"Seven Summit Treks"
"7619","LHOT12106","LHOT","Lhotse",2012,"Spring",2012-05-12,2012-05-25,2012-05-27,"Success (main peak)",8516,2,0,0,0,TRUE,"High Altitude Dreams"
"7620","LHOT12107","LHOT","Lhotse",2012,"Spring",2012-04-16,2012-05-24,2012-05-25,"Success (main peak)",8516,1,0,2,0,TRUE,"Peak Promotion"
"7621","LHOT12108","LHOT","Lhotse",2012,"Spring",2012-04-15,2012-05-19,2012-05-30,"Success (main peak)",8516,3,0,0,0,TRUE,"High Altitude Dreams"
"7622","LHOT12109","LHOT","Lhotse",2012,"Spring",2012-04-20,2012-05-27,2012-05-29,"Success (main peak)",8516,1,0,0,0,TRUE,"Asian Trekking"
"7623","LHOT12110","LHOT","Lhotse",2012,"Spring",2012-04-15,2012-05-26,2012-05-28,"Success (main peak)",8516,2,0,2,0,TRUE,"Himalayan Guides"
"7624","LHOT12111","LHOT","Lhotse",2012,"Spring",2012-04-11,2012-05-19,2012-05-23,"Success (main peak)",8516,5,1,0,0,FALSE,"Langtang Ri Trekking"
"7625","LHOT12112","LHOT","Lhotse",2012,"Spring",2012-04-20,2012-04-27,2012-05-21,"Other",7150,1,0,0,0,FALSE,"Asian Trekking"
"7626","LHOT12114","LHOT","Lhotse",2012,"Spring",2012-04-21,2012-05-07,2012-05-13,"Other",6500,1,0,1,0,FALSE,"Thamserku Trekking"
"7627","LHOT12115","LHOT","Lhotse",2012,"Spring",2012-04-06,2012-05-25,2012-05-28,"Success (main peak)",8516,7,0,5,0,TRUE,"Himalaya Expeditions"
